"pointid","xcoord","ycoord"
7410,1787400.6743,2106349.1644
7411,1787664.9827,2106165.0299
7412,1790627.7267,2105014.9852
7413,1791037.1208,2105111.2674
7414,1795333.6684,2105549.7308
7415,1796332.2546,2105283.6634
7416,1797803.6585,2102950.6414
7417,1797695.5208,2102034.2755
7418,1798069.7358,2101380.7931
7419,1799533.5698,2098956.5262
7420,1799582.4707,2098686.28
7421,1798939.4183,2096698.0329
7422,1798952.5955,2096719.4609
7423,1799418.3394,2096399.8851
7424,1799570.9682,2095845.6117
7425,1800140.9744,2094968.5976
7426,1800167.4617,2094943.0917
7427,1800972.6338,2095206.1645
7428,1801090.2712,2095143.6349
7429,1801531.6751,2095178.841
7430,1801723.553,2095209.5642
7431,1798237.2877,2102918.3169
7432,1798482.0007,2103079.4715
7433,1800298.0063,2103497.4255
7434,1800809.2777,2103848.4288
7435,1803145.8876,2106744.4482
7436,1803573.7232,2107240.9415
7437,1803824.5486,2107296.4294
7438,1805520.7561,2107718.2578
7439,1805324.6336,2107683.3574
7440,1784832.5268,2107784.051
7441,1788398.84,2107248.2413
7442,1790913.5068,2109299.0523
7443,1792350.3809,2109443.6553
7444,1792974.0376,2109247.0425
7445,1793034.7691,2109105.7701
7446,1793561.3723,2109073.6801
7447,1796023.664,2108292.9093
7448,1798544.3567,2109526.9149
7449,1798647.1686,2109608.2902
7450,1799403.3819,2109633.9333
7451,1800029.794,2109607.0169
7452,1801585.3827,2109609.4776
7453,1801777.6765,2109493.4888
7454,1801844.2424,2109440.4871
7455,1802437.5211,2110193.7274
7456,1804016.3727,2112048.9806
7457,1803643.6378,2111559.9937
7458,1804009.8738,2112389.5813
7459,1804086.308,2112204.6474
7460,1804477.2321,2114021.5549
7461,1803981.2847,2112725.076
7462,1803478.9823,2111177.1132
7463,1802783.7472,2110529.2131
7464,1803643.0386,2111551.8758
7465,1767600.1243,2093582.8789
7466,1768328.5677,2092264.6452
7467,1767632.4322,2096876.9162
7468,1766523.6846,2099662.8649
7469,1767386.5397,2099100.8643
7470,1765991.7701,2099834.4037
7471,1764518.7777,2100571.2315
7472,1762543.3942,2099270.2998
7473,1761912.5796,2102266.2468
7474,1761881.3307,2102792.7989
7475,1761999.9246,2103022.0166
7476,1764389.5259,2104363.9838
7477,1763936.031,2104576.8788
7478,1763610.6343,2104474.4029
7479,1763328.8263,2104578.9314
7480,1762685.3698,2104969.6686
7481,1762543.7481,2105744.6123
7482,1762174.9238,2106633.7782
7483,1759117.2767,2108326.4904
7484,1759019.4487,2109353.1323
7485,1757736.616,2109396.8507
7486,1757200.5904,2109049.5888
7487,1756988.1471,2109566.6802
7488,1756931.3059,2109932.3268
7489,1756356.6361,2109626.9207
7490,1756564.4999,2109754.7252
7491,1755816.164,2109875.343
7492,1755326.1728,2109515.1587
7493,1754331.0603,2109696.2702
7494,1753642.2826,2109891.906
7495,1751204.2945,2110779.3762
7496,1748296.33,2110789.5479
7497,1747983.8307,2111021.8784
7498,1746001.3165,2109649.3794
7499,1745188.4995,2110920.5193
7500,1744962.1256,2110570.5275
7501,1744947.3797,2110336.0643
7502,1744246.3971,2110852.0044
7503,1744045.0577,2110759.7738
7504,1743981.5986,2110651.0365
7505,1743835.2411,2110497.5092
7506,1742517.9696,2109982.7105
7507,1742495.0665,2109738.5613
7508,1742511.4854,2109618.7647
7509,1742210.9492,2109577.9205
7510,1741946.9263,2109673.9401
7511,1741309.508,2110217.1923
7512,1740502.1339,2111140.1316
7513,1740205.6349,2110538.0468
7514,1740154.6966,2110038.084
7515,1740147.7649,2109884.1793
7516,1738869.9471,2109643.4425
7517,1738777.9638,2110355.7934
7518,1737698.7043,2112218.7784
7519,1737984.9134,2113086.4925
7520,1744572.0052,2123101.9997
7521,1740683.7131,2116660.0712
7522,1781737.0054,2091681.883
7523,1781251.208,2091501.1599
7524,1785368.6006,2090765.1801
7525,1786355.3281,2090912.117
7526,1786695.6778,2090858.4939
7527,1791367.5396,2091777.758
7528,1779228.5385,2100120.9569
7529,1779237.4838,2099944.2334
7530,1778926.5164,2099069.6282
7531,1778912.8085,2099187.4452
7532,1779412.6275,2099100.5938
7533,1780419.2979,2097787.6434
7534,1780810.7613,2096672.1799
7535,1784114.8807,2096480.7594
7536,1785535.9684,2096174.7382
7537,1785813.9211,2096506.6521
7538,1790937.4187,2097168.8724
7539,1793941.1922,2109807.5449
7540,1797474.1002,2110591.901
7541,1794223.173,2110042.997
7542,1794220.5229,2110036.7564
7543,1797853.8822,2110862.8625
7544,1797886.7093,2096365.1786
7545,1796155.2459,2095295.7335
7546,1795009.371,2094331.2855
7547,1792686.5047,2093791.9322
7548,1791374.992,2095764.4574
7549,1763299.8755,2111993.9358
7550,1753823.2553,2111820.9561
7551,1754069.3514,2112811.0005
7552,1753709.394,2113429.3847
7553,1750278.0583,2115841.846
7554,1750320.7892,2116875.797
7555,1750905.009,2118062.1109
7556,1750496.8058,2120815.6514
7557,1759007.4219,2112363.9091
7558,1761781.2454,2102870.0484
7559,1761619.6965,2102830.8806
7560,1759479.3455,2101505.7541
7561,1758113.4878,2100796.0177
7562,1758569.4879,2100829.4777
7563,1754472.0899,2103503.4314
7564,1755340.9554,2102801.568
7565,1755819.0983,2113072.7594
7566,1755769.225,2113080.019
7567,1774012.5994,2099907.1268
7568,1774215.1225,2099805.9963
7569,1779233.8109,2107446.8571
7570,1781080.0232,2107067.2523
7571,1807163.3591,2096987.1401
7572,1805321.3725,2097931.678
7573,1766339.3498,2094881.6875
7574,1767561.288,2093564.9139
7575,1767277.2788,2097059.9834
7576,1767610.0473,2096867.086
7577,1765862.8159,2098680.1805
7578,1765186.1608,2097139.2565
7579,1763399.2076,2098591.0854
7580,1764868.4565,2098910.1388
7581,1767343.3389,2101096.737
7582,1764469.4293,2102434.2779
7583,1766292.5946,2105882.4142
7584,1760746.9857,2110768.8312
7585,1757876.0935,2111771.641
7586,1757153.8828,2111608.3282
7587,1754041.5865,2115189.8518
7588,1749551.0009,2119884.848
7589,1748476.7132,2118373.7618
7590,1747034.1125,2115067.8119
7591,1752974.471,2112201.5375
7592,1752519.0726,2112183.9406
7593,1750550.0816,2112866.0949
7594,1749273.7955,2113103.925
7595,1750005.9316,2112009.1355
7596,1747824.1356,2114222.3882
7597,1745210.8371,2112380.7341
7598,1745716.3657,2116092.236
7599,1746385.1588,2114518.4122
7600,1743568.5343,2114801.0116
7601,1740155.2823,2112959.2037
7602,1740832.4623,2113948.3759
7603,1744661.1242,2118969.2299
7604,1745422.544,2120494.5678
7605,1745400.967,2117169.678
7606,1740135.4475,2117543.6496
7607,1736854.7774,2115523.8527
7608,1739297.7804,2117758.46
7609,1740244.3668,2119251.68
7610,1737238.2843,2114511.5381
7611,1736284.6534,2114563.8316
7612,1737962.1473,2109837.3321
7613,1737329.1025,2109921.8288
7614,1735112.3528,2107840.9771
7615,1733986.5671,2107004.7934
7616,1733287.5028,2106876.9211
7617,1731671.4502,2107539.2599
7618,1734896.2547,2112853.6194
7619,1733167.1123,2108651.2821
7620,1733687.1655,2111041.9542
7621,1732228.5884,2111024.9455
7622,1734113.9545,2113469.7604
7623,1732722.1878,2112716.705
7624,1731348.36,2105787.8895
7625,1734704.5669,2105771.6783
7626,1734180.3583,2104897.4222
7627,1738339.1074,2107964.5199
7628,1738277.7766,2107811.6102
7629,1741608.8293,2109997.7173
7630,1740247.9377,2108430.2665
7631,1742559.8857,2109332.7411
7632,1744095.7124,2108036.564
7633,1739101.8861,2107507.0881
7634,1740371.5557,2107333.5914
7635,1744867.7392,2107872.6995
7636,1748460.0942,2109512.7236
7637,1747917.3898,2107527.7975
7638,1747388.7458,2107931.2305
7639,1753131.4614,2108549.8932
7640,1752523.5227,2107655.0334
7641,1752377.4966,2107719.643
7642,1751702.5569,2107413.9955
7643,1751526.5884,2107335.316
7644,1751261.1067,2106987.0937
7645,1751170.5074,2106953.7373
7646,1750956.8878,2106974.3473
7647,1747881.2959,2105620.5103
7648,1746139.9534,2104543.4702
7649,1745258.907,2104294.1925
7650,1743983.6904,2104492.7817
7651,1739420.7476,2104784.5197
7652,1743412.2982,2105121.7363
7653,1737091.4391,2102504.1471
7654,1737670.6595,2103608.1358
7655,1742692.7395,2103513.5929
7656,1743515.8766,2104958.3445
7657,1742545.3864,2103399.249
7658,1738247.1332,2106446.6643
7659,1744704.7156,2106891.9013
7660,1743457.6607,2105126.5954
7661,1744622.0843,2103563.5487
7662,1743422.7636,2102405.2001
7663,1742361.4514,2101148.9223
7664,1738178.2713,2102594.575
7665,1738911.8192,2102984.3581
7666,1742238.9068,2100935.0278
7667,1740505.1451,2100009.2594
7668,1742194.5572,2100602.0164
7669,1741788.8097,2100154.1055
7670,1741435.7156,2099042.831
7671,1741649.1641,2100086.1493
7672,1742532.4715,2099111.797
7673,1744038.5506,2100028.7128
7674,1745102.5102,2102914.279
7675,1745203.2906,2102878.992
7676,1746241.5333,2102493.5057
7677,1747704.2064,2103581.9073
7678,1751251.7938,2105190.8618
7679,1751072.077,2106897.6272
7680,1751775.6608,2105005.73
7681,1751942.1423,2105069.1451
7682,1752221.0805,2103657.7134
7683,1753358.7241,2106028.9328
7684,1755191.3742,2106361.7667
7685,1753473.785,2105340.1005
7686,1753577.5576,2104551.55
7687,1755530.1625,2107398.8287
7688,1754912.5711,2107922.9461
7689,1756696.5148,2107919.1599
7690,1757721.3568,2106849.0001
7691,1758829.3752,2106082.3338
7692,1762575.6277,2105021.0939
7693,1763214.6642,2104524.202
7694,1759538.111,2104523.5339
7695,1758707.9845,2101891.2127
7696,1757252.7997,2103669.5644
7697,1757767.8157,2103269.6304
7698,1756873.2826,2104028.8262
7699,1757167.6643,2103808.1859
7700,1757810.482,2103109.6143
7701,1757957.8382,2103093.7978
7702,1756515.3307,2104453.3054
7703,1756252.2098,2106406.7586
7704,1757320.1691,2105922.7106
7705,1754347.6537,2104211.1906
7706,1757385.2507,2099561.6843
7707,1755461.6162,2099405.5955
7708,1757196.1003,2099495.8287
7709,1760709.6959,2100974.3609
7710,1760727.0509,2099230.2278
7711,1768782.9004,2098188.9306
7712,1767599.1933,2097040.7444
7713,1767579.38,2097036.8164
7714,1771363.2215,2096356.4165
7715,1771842.2856,2095344.8663
7716,1772199.1256,2095101.8753
7717,1771442.4907,2097467.8509
7718,1771132.4399,2098656.8976
7719,1771084.8792,2099061.471
7720,1769561.6072,2100020.9851
7721,1766820.1208,2106529.9805
7722,1772064.2253,2101422.4983
7723,1772396.1414,2103164.0213
7724,1770685.117,2100590.3611
7725,1770074.7724,2104056.19
7726,1770221.9127,2104307.6105
7727,1770590.8676,2104548.6992
7728,1770514.021,2106408.1034
7729,1768532.2807,2104837.813
7730,1771082.1575,2098616.6232
7731,1770997.0453,2098147.8886
7732,1772372.2049,2097215.3336
7733,1773021.1341,2096263.2026
7734,1773067.1183,2096081.8764
7735,1774719.8398,2103586.599
7736,1774745.2507,2103439.8897
7737,1774700.068,2103674.1359
7738,1773879.7057,2105373.4111
7739,1774715.7621,2102839.1674
7740,1774534.1285,2100661.0972
7741,1774481.1236,2099931.9935
7742,1771560.7985,2106266.1573
7743,1770391.8058,2107931.2973
7744,1778789.4862,2103252.2682
7745,1779233.7355,2102543.042
7746,1778690.7517,2103369.279
7747,1778096.2413,2106788.7048
7748,1779954.899,2106373.1021
7749,1780034.388,2106371.6028
7750,1780333.1237,2106498.0025
7751,1781832.1281,2105256.5021
7752,1781826.8863,2105251.685
7753,1781691.1214,2105000.0012
7754,1780892.4685,2107503.014
7755,1781338.2019,2107384.107
7756,1780740.7647,2107962.7643
7757,1781712.0245,2107782.6647
7758,1780417.2666,2108078.0829
7759,1780865.0048,2107814.9902
7760,1788615.0462,2103378.7823
7761,1790726.5565,2104537.8565
7762,1792653.428,2101964.519
7763,1791626.0246,2104343.8573
7764,1795328.6313,2102850.0419
7765,1793955.5935,2104448.0775
7766,1795789.5482,2100801.3558
7767,1796754.1783,2099091.4521
7768,1795702.0322,2098756.0784
7769,1795089.5094,2098497.5961
7770,1794183.3489,2097727.4048
7771,1793074.8644,2095843.0239
7772,1797406.8801,2094871.8828
7773,1795789.3986,2093586.5087
7774,1800440.6908,2094629.4535
7775,1804437.0936,2095221.2003
7776,1802534.921,2095016.3727
7777,1802900.876,2094150.5493
7778,1802515.6505,2094456.9814
7779,1802479.3738,2096253.038
7780,1803345.516,2096786.9871
7781,1803606.25,2097179.017
7782,1803373.7695,2096843.5377
7783,1800934.1132,2096899.1286
7784,1803504.2311,2098255.5272
7785,1804433.1967,2099434.0279
7786,1803249.5726,2098696.5887
7787,1803109.5628,2099022.097
7788,1802819.0253,2099060.0608
7789,1803778.9688,2100640.5261
7790,1801337.959,2099492.8182
7791,1798552.2966,2097193.3997
7792,1798996.5992,2097295.0328
7793,1796465.503,2097778.6827
7794,1798191.5123,2097076.6725
7795,1798543.8833,2097190.6705
7796,1799904.2583,2099504.2258
7797,1803368.9489,2100937.6803
7798,1801925.5968,2100908.5826
7799,1800811.6749,2101195.1725
7800,1802515.2659,2102692.7502
7801,1802461.9857,2105422.7606
7802,1805785.1787,2108016.3604
7803,1805381.9546,2110215.1827
7804,1805918.5787,2108578.8627
7805,1805390.77,2112498.8841
7806,1800657.644,2105460.2003
7807,1801000.1173,2107794.8409
7808,1796041.0911,2106161.2832
7809,1796109.4304,2106190.0554
7810,1796263.3069,2106330.4708
7811,1796021.3526,2106304.0453
7812,1795983.3843,2106684.6144
7813,1796078.7658,2107374.466
7814,1791269.4192,2107223.8049
7815,1796862.542,2107787.8187
7816,1802658.2064,2108292.1146
7817,1803706.0672,2114337.6964
7818,1802597.4958,2110686.0753
7819,1803931.2907,2114537.2286
7820,1801636.4315,2110929.266
7821,1800049.0082,2112358.9681
7822,1797549.1611,2109393.9985
7823,1792769.7275,2111969.728
7824,1792656.7629,2111672.9913
7825,1783255.5238,2108172.733
7826,1783694.2397,2108807.0649
7827,1784093.4817,2109534.9035
7828,1786211.6506,2110145.8711
7829,1787420.0012,2111108.7927
7830,1788009.0962,2112429.7215
7831,1789867.9312,2110651.0344
7832,1789439.923,2112115.3648
7833,1783095.5649,2107731.4818
7834,1784080.2837,2106273.1522
7835,1782897.0646,2106352.1852
7836,1782890.9677,2106344.6671
7837,1785438.7953,2105371.5439
7838,1782787.8562,2105440.8136
7839,1782787.9605,2105442.8138
7840,1785622.7997,2104635.124
7841,1782540.0775,2104660.7979
7842,1782202.0541,2103857.4898
7843,1783558.8323,2102421.5546
7844,1786000.4884,2102769.9579
7845,1785719.6054,2100362.1314
7846,1785928.6101,2100238.9934
7847,1788643.9919,2099842.4924
7848,1786056.6946,2099871.1371
7849,1789575.4307,2098232.8612
7850,1791412.4049,2097238.0977
7851,1786724.8545,2098430.0963
7852,1790783.2487,2098937.9523
7853,1786727.9271,2101250.4491
7854,1787981.0768,2102152.7062
7855,1787944.9689,2100684.6546
7856,1791401.2949,2100741.6858
7857,1792226.0036,2099304.8884
7858,1791845.762,2100120.072
7859,1791625.3967,2100259.0175
7860,1793852.6816,2098043.6764
7861,1790808.3638,2099404.0026
7862,1792022.3969,2098726.9919
7863,1792166.8154,2096458.5458
7864,1792597.5683,2097093.6836
7865,1791769.595,2100791.7633
7866,1792675.3989,2100536.0782
7867,1792998.2639,2100344.2964
7868,1792912.109,2100348.2581
7869,1793120.4032,2099833.0446
7870,1793410.6305,2099433.8855
7871,1795067.7449,2098897.671
7872,1793167.0201,2100419.723
7873,1795100.8792,2101677.4986
7874,1793502.7064,2100612.2551
7875,1795149.7991,2100368.3305
7876,1793496.4996,2100413.5739
7877,1793420.3828,2101897.9929
7878,1793537.9083,2102174.7582
7879,1793396.1584,2102297.505
7880,1793373.8113,2102700.0679
7881,1795132.8676,2102497.5451
7882,1794406.3847,2103301.8875
7883,1781066.0521,2101043.489
7884,1780821.9636,2101229.6031
7885,1781690.3336,2100731.3447
7886,1784461.4819,2099684.9088
7887,1784968.7894,2099477.4867
7888,1784576.5341,2099961.102
7889,1786000.6191,2095939.1362
7890,1787691.8013,2096744.4144
7891,1788738.7381,2096210.694
7892,1786949.4841,2097516.18
7893,1784802.3008,2098500.3556
7894,1782786.6636,2097633.9367
7895,1782357.0692,2098269.4484
7896,1779453.3024,2097435.357
7897,1778852.2756,2099352.5156
7898,1777983.3509,2096616.9501
7899,1773868.2715,2096901.5204
7900,1773865.8769,2096899.5459
7901,1773641.1297,2096809.8716
7902,1774917.5922,2091447.513
7903,1777622.098,2090812.6396
7904,1779222.1255,2089775.669
7905,1786946.9908,2089387.7243
7906,1789530.5211,2090176.3175
7907,1786875.4451,2091517.7976
7908,1789430.4953,2092397.1699
7909,1791148.7335,2092440.5245
7910,1788669.6777,2091804.8044
7911,1790881.8627,2093505.2533
7912,1783653.4256,2090798.6895
7913,1785694.5182,2092354.9013
7914,1790846.921,2094696.7007
7915,1789728.3976,2095419.2246
7916,1778436.1324,2094750.3696
7917,1778697.2632,2094817.2594
7918,1772953.8894,2091237.6656
7919,1770940.9273,2093393.0478
7920,1770951.2442,2093406.7822
7921,1772723.322,2090772.8563
7922,1771969.4826,2090647.1556
7923,1770742.9728,2092806.7784
7924,1762806.9224,2104763.2096
7925,1779854.457,2087994.2841
7926,1730266.1788,2110731.4646
7927,1730621.9958,2108673.0052
7928,1778677.5874,2087444.4453
7929,1731302.9457,2111784.3156
7930,1806341.2004,2093561.9968
7931,1738153.0565,2113489.1797
7932,1740384.7287,2116461.9763
7933,1740416.5694,2116492.7279
7934,1740612.9883,2116583.8736
7935,1758220.1284,2102827.076
7936,1758286.3913,2102739.551
7937,1758091.3113,2102958.0618
7938,1802384.9285,2092656.8924
7939,1802457.6279,2094462.1273
7940,1776294.2291,2110098.7411
7941,1777911.1286,2107772.0018
7942,1777967.1235,2107716.0011
7943,1767693.077,2097356.4002
7944,1803586.0516,2094108.0997
7945,1781792.496,2106685.8819
7946,1782330.3136,2104967.8555
7947,1799468.1139,2091676.7213
7948,1801673.927,2093009.819
7949,1804490.1274,2096465.2367
7950,1802568.6697,2095523.8485
7951,1805510.2163,2098064.9025
7952,1805466.4681,2107126.6978
7953,1805246.5436,2107373.1492
7954,1805223.2954,2107417.7634
7955,1755857.308,2112902.6721
7956,1780327.5971,2107946.3532
7957,1780660.0965,2107502.4271
7958,1780756.0714,2107500.7302
7959,1804685.9504,2106501.1566
7960,1804363.7886,2106273.8905
7961,1804694.1784,2106521.4827
7962,1804819.1211,2106584.6353
7963,1805548.1663,2106785.0766
7964,1799079.127,2097328.0006
7965,1802481.1218,2094485.8745
7966,1802215.1278,2094905.8683
7967,1801823.1239,2095213.8789
7968,1805141.1225,2107506.0018
7969,1802481.1297,2110305.9942
7970,1778905.1285,2099357.9977
7971,1743442.9585,2105084.3779
7972,1743548.1244,2104965.0028
7973,1793402.1243,2100513.0043
7974,1780837.1221,2107561.9971
7975,1735747.0156,2054585.4055
7976,1734692.3894,2054515.2008
7977,1737969.1229,2053367.8658
7978,1738147.0329,2054061.5842
7979,1738011.122,2053227.8786
7980,1738361.1201,2052555.8717
7981,1740951.127,2050063.8721
7982,1739831.1265,2050441.8682
7983,1745141.82,2049497.2028
7984,1743149.6474,2050068.1062
7985,1743145.8063,2050064.2418
7986,1746604.9775,2049467.8323
7987,1747009.5129,2049457.2041
7988,1747617.8866,2049352.327
7989,1747939.4679,2049273.5209
7990,1749037.9231,2049273.0959
7991,1753155.3905,2047793.5858
7992,1751233.7564,2049224.8808
7993,1751230.0442,2049215.8748
7994,1750831.7521,2049326.907
7995,1753209.6124,2046822.8793
7996,1754091.168,2045855.6255
7997,1754532.3537,2045231.4969
7998,1755105.7574,2044731.5079
7999,1755755.485,2044721.5502
8000,1755529.7334,2044773.6262
8001,1757050.3362,2044075.1869
8002,1756039.0936,2044629.8451
8003,1756034.7752,2044627.9648
8004,1739285.12,2059779.8774
8005,1738032.1263,2059268.8775
8006,1739831.1259,2060087.8755
8007,1739509.1266,2059905.8754
8008,1742855.1233,2060577.8765
8009,1746719.1259,2062551.8689
8010,1747120.45,2059985.3258
8011,1747355.6353,2062102.2493
8012,1747120.5111,2059984.3981
8013,1748938.1922,2058257.6796
8014,1750465.3551,2058188.8552
8015,1749937.4469,2058265.4038
8016,1749931.4071,2058252.1226
8017,1750496.0878,2058109.0054
8018,1751497.7202,2057297.4018
8019,1751281.8981,2057385.8451
8020,1752060.1562,2057089.3007
8021,1752110.3207,2057061.0901
8022,1754497.9575,2056708.7438
8023,1754541.7783,2056524.0895
8024,1755280.0535,2056071.4396
8025,1757559.3548,2054783.0191
8026,1757649.3991,2054703.2742
8027,1759064.5541,2054338.6675
8028,1759058.2077,2054240.0124
8029,1758935.8902,2053482.1918
8030,1758797.7279,2052540.6752
8031,1759714.4233,2051646.9376
8032,1759823.1185,2051477.8752
8033,1760642.2764,2050818.7594
8034,1759975.9486,2051203.4456
8035,1759973.2314,2051203.2978
8036,1761419.9728,2050235.5971
8037,1761806.5019,2049775.3045
8038,1761927.9895,2048225.7471
8039,1762104.701,2049098.2139
8040,1761995.5291,2049575.7458
